Devices
1000
,,Imported Bertec Force Plate #1 - Force,,,Imported Bertec Force Plate #1 - Moment,,,Imported Bertec Force Plate #1 - CoP,,,Imported Bertec Force Plate #2 - Force,,,Imported Bertec Force Plate #2 - Moment,,,Imported Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
54,2,-20.8917,-10.9018,-211.249,37797.2,3795.65,-2892.06,167.968,20.0774,0,24.8303,5.96039,-262.011,38176.6,-1976.93,1525.27,-157.545,54.2941,0
54,3,-21.8073,-11.5121,-212.469,37797.2,3307.37,-2892.06,165.566,21.1054,0,24.8303,4.12934,-263.842,38725.9,-1854.86,1433.72,-157.03,53.2233,0
54,4,-21.1969,-10.9018,-211.249,37064.8,3429.44,-2983.61,166.234,23.5445,0,25.7458,7.1811,-263.842,39824.5,-1976.93,1616.82,-157.493,49.0593,0
54,5,-19.9762,-11.8173,-205.756,37980.3,3795.65,-2708.95,168.447,14.4107,0,25.1355,5.65522,-261.401,39458.3,-1976.93,1433.72,-157.563,49.0505,0
54,6,-21.5021,-11.207,-207.587,37980.3,3185.3,-2617.4,165.344,16.0389,0,25.4407,6.57074,-266.284,39275.2,-1854.86,1616.82,-156.966,52.5061,0
54,7,-20.2814,-11.8173,-208.197,37614.1,3673.58,-2800.51,167.645,18.3343,0,26.9665,7.48627,-265.063,38909,-1732.79,1250.61,-156.537,53.2084,0
54,8,-21.5021,-9.68109,-211.249,37064.8,3551.51,-2525.85,166.812,23.5445,0,24.5251,6.57074,-266.894,39641.4,-1976.93,1616.82,-157.407,51.4713,0
54,9,-18.7555,-12.1225,-208.807,37980.3,3063.23,-2892.06,164.67,17.1085,0,25.4407,7.1811,-266.894,40373.8,-1854.86,1708.38,-156.95,48.727,0
55,0,-19.9762,-10.9018,-212.469,37431,3551.51,-2800.51,166.715,22.829,0,25.1355,6.26557,-268.725,40373.8,-1732.79,1433.72,-156.448,49.7578,0
55,1,-19.3658,-12.7328,-206.366,37247.9,3185.3,-2617.4,165.435,18.5058,0,25.7458,5.96039,-266.284,40190.7,-1854.86,1525.27,-156.966,49.0679,0
55,2,-19.0607,-11.8173,-210.638,37431,3551.51,-2708.95,166.861,21.2975,0,26.051,7.1811,-268.725,39824.5,-2099,1525.27,-157.811,51.8019,0
55,3,-18.7555,-12.7328,-208.807,37614.1,3429.44,-2708.95,166.424,18.8623,0,25.4407,6.26557,-268.115,40190.7,-1732.79,1433.72,-156.463,50.0987,0
55,4,-19.0607,-13.3432,-204.535,37064.8,3917.72,-2708.95,169.154,17.7852,0,25.1355,5.04486,-269.335,40556.9,-1854.86,1616.82,-156.887,49.4184,0
55,5,-18.4503,-13.9535,-211.859,37431,3551.51,-2800.51,166.764,22.3214,0,25.4407,5.04486,-271.166,40190.7,-1976.93,1342.16,-157.29,51.7857,0
55,6,-19.3658,-9.98626,-211.249,37431,3795.65,-2708.95,167.968,21.811,0,25.7458,5.65522,-267.504,40740.1,-2343.14,1525.27,-158.759,47.7032,0
55,7,-18.7555,-13.9535,-205.145,37064.8,3551.51,-2892.06,167.312,18.3243,0,26.3562,4.43451,-267.504,40740.1,-2099,1433.72,-157.847,47.7032,0
55,8,-19.0607,-11.8173,-205.145,37064.8,3429.44,-2800.51,166.717,18.3243,0,26.051,6.26557,-268.115,40190.7,-1976.93,1525.27,-157.373,50.0987,0
55,9,-19.3658,-12.7328,-206.976,37064.8,3185.3,-2617.4,165.39,19.9227,0,26.6614,5.96039,-267.504,41289.4,-2099,1708.38,-157.847,45.6497,0
56,0,-19.0607,-12.7328,-206.976,36698.5,3551.51,-2800.51,167.159,21.6921,0,24.22,5.35004,-267.504,40007.6,-1976.93,1525.27,-157.39,50.4412,0
56,1,-19.671,-11.8173,-208.807,37247.9,3551.51,-2800.51,167.009,20.6162,0,24.5251,4.43451,-268.115,41472.5,-2099,1616.82,-157.829,45.3181,0
56,2,-19.3658,-13.3432,-203.925,36698.5,3551.51,-2892.06,167.416,19.0386,0,26.3562,4.73969,-266.284,41472.5,-1854.86,1616.82,-156.966,44.2545,0
56,3,-17.2296,-13.6484,-200.873,37431,3551.51,-2892.06,167.68,12.6584,0,26.3562,3.82416,-264.453,40190.7,-1854.86,1525.27,-157.014,48.0229,0
56,4,-19.0607,-11.8173,-202.704,37064.8,3307.37,-2708.95,166.316,16.1483,0,25.7458,4.73969,-266.894,40556.9,-2099,1525.27,-157.865,48.041,0
56,5,-17.5348,-11.8173,-199.042,36698.5,3185.3,-2617.4,166.003,14.6239,0,26.6614,4.43451,-267.504,40556.9,-1854.86,1616.82,-156.934,48.3877,0
56,6,-19.671,-13.6484,-201.483,37064.8,4283.94,-2800.51,171.262,15.0404,0,25.7458,3.82416,-264.453,40190.7,-1854.86,1616.82,-157.014,48.0229,0
56,7,-17.84,-15.1743,-201.483,37064.8,3673.58,-2892.06,168.233,15.0404,0,25.1355,3.82416,-265.063,39824.5,-1976.93,1616.82,-157.458,49.7544,0
56,8,-19.0607,-14.8691,-202.094,36881.6,3429.44,-2892.06,166.97,16.502,0,25.7458,3.51899,-264.453,40740.1,-1854.86,1342.16,-157.014,45.9457,0
56,9,-20.2814,-12.4277,-200.262,36698.5,3185.3,-2892.06,165.906,15.7478,0,25.7458,1.38276,-263.842,40740.1,-1976.93,1433.72,-157.493,45.5893,0
57,0,-19.0607,-13.6484,-202.704,37431,3551.51,-2892.06,167.521,14.3416,0,26.3562,1.07758,-263.842,40373.8,-1732.79,1433.72,-156.568,46.9773,0
57,1,-19.9762,-13.038,-202.094,35966.1,4039.79,-2708.95,169.99,21.0323,0,23.9148,1.68793,-261.401,39824.5,-1732.79,1250.61,-156.629,47.6496,0
57,2,-19.0607,-12.4277,-199.652,36881.6,3551.51,-2617.4,167.789,14.2704,0,24.22,1.68793,-262.011,41472.5,-1732.79,1250.61,-156.613,41.7148,0
57,3,-20.2814,-13.6484,-201.483,37614.1,3673.58,-2892.06,168.233,12.3141,0,26.3562,1.38276,-262.011,40190.7,-1854.86,1433.72,-157.079,46.6068,0
57,4,-20.2814,-12.7328,-202.094,36515.4,3429.44,-2892.06,166.97,18.3141,0,24.5251,0.467228,-259.57,40007.6,-2099,1525.27,-158.086,45.8694,0
57,5,-19.0607,-16.0898,-203.925,37064.8,3551.51,-3166.72,167.416,17.2428,0,24.5251,0.467228,-257.739,39641.4,-2099,1433.72,-158.144,46.1953,0
57,6,-19.671,-12.7328,-204.535,37247.9,3551.51,-2983.61,167.364,16.89,0,26.051,0.162052,-259.57,39092.1,-1976.93,1342.16,-157.616,49.3965,0
57,7,-21.5021,-11.5121,-199.042,36881.6,3307.37,-3075.17,166.617,13.7039,0,26.051,-0.4483,-257.739,40373.8,-1854.86,1433.72,-157.197,43.3536,0
57,8,-19.3658,-13.3432,-201.483,37247.9,3429.44,-3258.27,167.021,14.1316,0,24.5251,0.467228,-257.128,39458.3,-1610.72,1342.16,-156.264,46.5423,0
57,9,-20.2814,-13.9535,-203.314,37431,3551.51,-3258.27,167.468,14.896,0,25.4407,-0.4483,-255.908,40007.6,-1854.86,1433.72,-157.248,43.6638,0
58,0,-21.1969,-13.038,-206.366,37797.2,3673.58,-3075.17,167.801,15.8439,0,25.1355,0.467228,-254.077,39824.5,-1610.72,1433.72,-156.339,43.2578,0
58,1,-19.3658,-11.207,-202.704,37431,3429.44,-2892.06,166.919,14.3416,0,25.4407,-0.143124,-255.908,39641.4,-1854.86,1433.72,-157.248,45.0948,0
58,2,-20.8917,-13.038,-206.366,37247.9,3795.65,-3166.72,168.393,18.5058,0,25.1355,-1.05865,-255.297,39458.3,-1854.86,1525.27,-157.266,45.4417,0
58,3,-19.0607,-15.4794,-203.314,38895.8,3429.44,-3075.17,166.868,7.69115,0,25.4407,-0.4483,-255.908,40007.6,-1854.86,1433.72,-157.248,43.6638,0
58,4,-20.2814,-12.4277,-205.756,38163.4,3307.37,-3349.82,166.074,13.5208,0,25.1355,-0.143124,-251.635,40373.8,-1854.86,1708.38,-157.371,39.554,0
58,5,-20.5865,-13.038,-206.366,37980.3,3673.58,-3075.17,167.801,14.9567,0,24.5251,-0.753475,-255.297,39092.1,-1976.93,1525.27,-157.744,46.8761,0
58,6,-20.8917,-12.1225,-208.197,38895.8,3673.58,-3441.38,167.645,12.1779,0,25.1355,-0.143124,-255.908,40190.7,-1976.93,1708.38,-157.725,42.9483,0
58,7,-19.9762,-13.3432,-211.249,38163.4,4039.79,-3258.27,169.123,18.3439,0,24.8303,0.162052,-257.128,39275.2,-1976.93,1433.72,-157.688,47.2544,0
58,8,-18.1451,-13.3432,-208.197,38712.7,3673.58,-3258.27,167.645,13.0574,0,26.6614,-0.4483,-253.466,41289.4,-1854.86,1525.27,-157.318,37.1011,0
58,9,-20.2814,-14.8691,-208.807,38895.8,3673.58,-3075.17,167.593,12.724,0,25.7458,0.467228,-255.908,39641.4,-1854.86,1616.82,-157.248,45.0948,0
59,0,-20.2814,-14.2587,-213.69,39078.9,3673.58,-3075.17,167.191,16.1235,0,24.8303,-1.97418,-257.128,41655.6,-1976.93,1708.38,-157.688,37.9969,0
59,1,-19.0607,-13.9535,-207.587,38529.6,3795.65,-3349.82,168.285,13.3927,0,25.7458,0.467228,-254.687,40923.2,-1732.79,1708.38,-156.804,39.3197,0
59,2,-20.8917,-13.9535,-210.028,39262,3917.72,-3075.17,168.653,12.063,0,26.9665,-1.36383,-258.349,40740.1,-2343.14,1708.38,-159.07,42.3061,0
59,3,-21.1969,-15.7846,-210.638,39078.9,3551.51,-3349.82,166.861,13.474,0,26.3562,0.162052,-258.959,39641.4,-1854.86,1708.38,-157.163,46.9203,0
59,4,-21.5021,-13.9535,-212.469,39262,4283.94,-3258.27,170.163,14.211,0,27.2717,0.162052,-258.349,41106.3,-2221.07,1799.93,-158.597,40.8886,0
59,5,-19.9762,-14.8691,-216.132,39078.9,3551.51,-3532.93,166.432,18.1893,0,26.9665,1.07758,-260.79,41655.6,-1976.93,1799.93,-157.581,40.2718,0
59,6,-21.5021,-14.8691,-217.352,39628.2,3673.58,-3441.38,166.902,16.6774,0,27.2717,1.07758,-263.232,40190.7,-2343.14,1799.93,-158.901,47.3181,0
59,7,-23.028,-16.395,-213.08,39994.4,3429.44,-3349.82,166.095,11.303,0,27.2717,0.467228,-263.232,41106.3,-2099,1983.03,-157.974,43.8401,0
59,8,-20.5865,-17.0053,-211.859,40177.5,3917.72,-3258.27,168.492,9.35725,0,28.7976,3.82416,-266.894,42388,-2221.07,1891.48,-158.322,41.1803,0
59,9,-22.7228,-14.8691,-214.301,39994.4,3673.58,-3716.03,167.142,12.3722,0,28.4924,2.29828,-266.284,42388,-1976.93,1891.48,-157.424,40.8163,0
60,0,-20.8917,-16.7001,-220.404,40360.7,3917.72,-3899.14,167.775,15.8788,0,27.2717,3.51899,-269.335,42571.1,-2343.14,1983.03,-158.7,41.9401,0
60,1,-22.1124,-16.395,-211.859,40543.8,4039.79,-3716.03,169.068,7.62869,0,29.1028,3.21381,-271.777,42204.9,-2343.14,1799.93,-158.622,44.7075,0
60,2,-23.9435,-16.395,-219.183,40910,4283.94,-3624.48,169.545,12.3528,0,28.4924,2.90863,-274.218,44035.9,-2099,1799.93,-157.654,39.4127,0
60,3,-22.1124,-17.6157,-216.132,40543.8,3917.72,-3532.93,168.127,11.4117,0,29.408,3.21381,-274.828,44951.5,-2465.21,2074.59,-158.97,36.4381,0
60,4,-22.7228,-17.3105,-223.456,41093.1,4039.79,-3807.59,168.079,15.102,0,29.7131,4.43451,-274.828,44768.4,-2587.28,1983.03,-159.414,37.1043,0
60,5,-21.1969,-17.0053,-217.963,41093.1,3795.65,-3532.93,167.414,10.4673,0,31.239,2.90863,-277.27,44768.4,-2465.21,2166.14,-158.891,38.5387,0
60,6,-23.028,-17.6157,-222.845,41642.4,4039.79,-3899.14,168.128,12.1333,0,29.408,5.04486,-280.322,44219.1,-2709.35,2074.59,-159.665,42.256,0
60,7,-20.2814,-18.226,-223.456,41825.5,3917.72,-3899.14,167.532,11.8243,0,31.5442,1.99311,-282.153,46599.4,-2831.42,2257.69,-160.035,34.8432,0
60,8,-23.028,-18.8364,-225.287,42008.6,4283.94,-3624.48,169.015,12.5328,0,30.3235,5.04486,-287.036,46599.4,-2831.42,2074.59,-159.864,37.6528,0
60,9,-22.7228,-20.3622,-227.728,42191.7,3917.72,-3899.14,167.204,13.7278,0,30.6287,5.35004,-288.256,44585.3,-2343.14,2166.14,-158.129,45.3277,0
61,0,-21.1969,-19.7519,-221.625,42557.9,4283.94,-3807.59,169.33,6.97308,0,32.1545,5.65522,-286.425,47698.1,-2709.35,2166.14,-159.459,33.4711,0
61,1,-23.9435,-18.5312,-227.728,42741,4650.15,-3716.03,170.42,11.3157,0,30.9338,5.35004,-290.698,45867,-2831.42,2166.14,-159.74,42.2175,0
61,2,-22.7228,-19.7519,-226.508,43656.6,3795.65,-3899.14,166.757,6.26228,0,31.5442,6.26557,-294.36,48430.5,-2953.49,2349.24,-160.034,35.4718,0
61,3,-24.2487,-19.1415,-230.78,42924.1,4161.87,-4082.25,168.034,13.0041,0,30.3235,6.26557,-294.97,47881.2,-2831.42,2349.24,-159.599,37.6745,0
61,4,-22.4176,-22.4985,-235.052,44022.8,4161.87,-4173.8,167.706,11.7109,0,32.1545,5.96039,-293.749,48430.5,-3075.56,2166.14,-160.47,35.1299,0
61,5,-26.0797,-20.0571,-228.949,43839.7,4039.79,-4082.25,167.645,7.51778,0,31.5442,6.87592,-295.58,48247.4,-2953.49,1983.03,-159.992,36.7707,0
61,6,-22.4176,-22.8036,-231.39,44205.9,4406.01,-3990.69,169.041,7.95546,0,31.8494,6.26557,-295.58,49162.9,-2953.49,1983.03,-159.992,33.6734,0
61,7,-24.5538,-21.2778,-224.066,44205.9,4283.94,-3990.69,169.119,1.71065,0,30.6287,4.43451,-301.074,48796.7,-3319.7,2166.14,-161.026,37.9244,0
61,8,-25.4694,-22.4985,-234.442,43656.6,3917.72,-3716.03,166.711,12.7854,0,33.6804,5.04486,-299.853,50444.6,-3441.77,2349.24,-161.478,31.7687,0
61,9,-24.2487,-24.3295,-230.78,43839.7,4650.15,-3899.14,170.15,9.03705,0,31.8494,5.96039,-301.074,49712.2,-3197.63,1983.03,-160.621,34.8835,0
62,0,-23.6383,-23.7192,-228.339,45121.4,4406.01,-3716.03,169.296,1.39264,0,32.1545,5.04486,-302.905,50627.8,-3441.77,2074.59,-161.363,32.8591,0
62,1,-24.859,-22.1933,-236.884,44022.8,4528.08,-3990.69,169.115,13.1586,0,32.4597,5.35004,-305.346,50994,-3197.63,1983.03,-160.472,32.9962,0
62,2,-26.3849,-21.5829,-235.663,43290.3,3795.65,-4082.25,166.106,15.3039,0,33.6804,4.73969,-307.177,51726.4,-3563.84,2349.24,-161.602,31.6073,0
62,3,-26.3849,-24.0244,-232.611,43839.7,4406.01,-4173.8,168.942,10.5324,0,30.3235,5.04486,-307.177,50810.9,-3319.7,2166.14,-160.807,34.5878,0
62,4,-24.859,-26.4658,-235.052,44389,4528.08,-4265.35,169.264,10.1529,0,33.0701,4.73969,-306.567,51726.4,-3441.77,1983.03,-161.227,31.2721,0
62,5,-25.4694,-23.1088,-235.052,44572.1,3917.72,-4265.35,166.667,9.37393,0,31.239,2.90863,-307.787,50078.4,-3441.77,1799.93,-161.182,37.2954,0
62,6,-25.1642,-23.7192,-233.832,45304.5,4039.79,-4265.35,167.277,5.25176,0,32.1545,3.51899,-308.398,51360.2,-3807.98,1983.03,-162.348,33.4613,0
62,7,-26.3849,-22.4985,-233.832,45121.4,4406.01,-4265.35,168.843,6.03481,0,31.5442,4.12934,-310.839,51726.4,-3563.84,2074.59,-161.465,33.5912,0
62,8,-24.5538,-24.6347,-235.663,44938.3,3917.72,-4173.8,166.624,8.3111,0,32.7649,3.82416,-313.281,52825,-3441.77,1983.03,-160.986,31.3812,0
62,9,-26.0797,-24.6347,-238.104,44755.2,4528.08,-4448.46,169.017,11.0353,0,30.9338,2.29828,-312.67,52825,-4052.12,2166.14,-162.96,31.052,0
63,0,-22.4176,-26.1606,-237.494,45121.4,4406.01,-4173.8,168.552,9.0103,0,31.5442,3.21381,-313.281,52641.9,-3685.91,1799.93,-161.766,31.9656,0
63,1,-26.6901,-24.3295,-239.325,45670.7,4772.22,-4448.46,169.94,8.16863,0,32.7649,1.68793,-312.67,54473,-4052.12,1983.03,-162.96,25.7814,0
63,2,-24.5538,-26.1606,-242.377,45304.5,5016.36,-4265.35,170.697,12.0823,0,30.9338,1.68793,-312.06,52641.9,-3930.05,1983.03,-162.594,31.3083,0
63,3,-25.4694,-24.9399,-236.273,45121.4,4528.08,-4356.9,169.165,8.02872,0,33.0701,0.772404,-314.501,53008.1,-4052.12,1891.48,-162.884,31.4534,0
63,4,-26.9952,-22.8036,-245.428,46036.9,5016.36,-4356.9,170.439,11.4222,0,31.8494,0.467228,-313.891,53557.4,-4174.19,1799.93,-163.298,29.3757,0
63,5,-26.0797,-22.1933,-238.715,46036.9,4528.08,-4265.35,168.969,6.14659,0,30.6287,-1.36383,-313.891,53923.6,-4052.12,1891.48,-162.909,28.209,0
63,6,-24.5538,-24.6347,-244.818,46952.4,4528.08,-4356.9,168.496,7.21497,0,31.5442,-1.05865,-315.722,54106.8,-4174.19,1616.82,-163.221,28.6254,0
63,7,-26.9952,-26.1606,-241.766,46769.3,4650.15,-4356.9,169.234,5.55147,0,32.1545,-1.05865,-314.501,52092.6,-4052.12,1891.48,-162.884,34.3645,0
63,8,-24.5538,-26.4658,-246.649,47318.7,4283.94,-4356.9,167.369,7.15399,0,32.1545,-2.27935,-314.501,52825,-4296.26,1799.93,-163.661,32.0356,0
63,9,-26.0797,-24.9399,-250.922,46952.4,4772.22,-4082.25,169.019,11.88,0,30.3235,-1.05865,-310.229,52825,-3930.05,1799.93,-162.668,29.7224,0
64,0,-23.9435,-23.414,-252.142,47868,4650.15,-4356.9,168.443,9.15494,0,31.8494,-3.80523,-314.501,54473,-3930.05,1708.38,-162.496,26.7958,0
64,1,-25.1642,-27.0761,-249.091,47135.6,4894.29,-4356.9,169.649,9.76941,0,32.4597,-3.50006,-312.67,53008.1,-4052.12,1799.93,-162.96,30.4664,0
64,2,-26.3849,-22.8036,-250.922,47868,4772.22,-3990.69,169.019,8.23137,0,30.3235,-3.80523,-313.281,53191.2,-4052.12,1708.38,-162.934,30.2122,0
64,3,-23.6383,-24.6347,-243.597,47684.9,4772.22,-3990.69,169.591,3.24722,0,33.3752,-3.80523,-313.281,52825,-3930.05,1891.48,-162.545,31.3812,0
64,4,-25.4694,-22.8036,-247.26,48051.1,5382.57,-4448.46,171.769,4.66539,0,30.6287,-4.72076,-315.722,54289.9,-4174.19,1616.82,-163.221,28.0454,0
64,5,-23.028,-23.414,-246.649,48051.1,4772.22,-4265.35,169.348,4.18449,0,29.7131,-5.63629,-310.229,54839.2,-4052.12,1708.38,-163.062,23.2299,0
64,6,-25.7745,-22.1933,-246.649,47684.9,5138.43,-4265.35,170.833,5.66924,0,29.408,-6.24664,-315.722,53923.6,-4296.26,1616.82,-163.608,29.2053,0
64,7,-23.9435,-23.414,-253.973,48051.1,4894.29,-3807.59,169.271,9.80269,0,30.0183,-7.16217,-309.008,54106.8,-3930.05,1799.93,-162.718,24.9019,0
64,8,-23.9435,-24.3295,-254.584,48417.3,4650.15,-4173.8,168.266,8.81781,0,30.6287,-7.16217,-312.06,53923.6,-4296.26,1616.82,-163.767,27.201,0
64,9,-23.9435,-22.4985,-255.194,48600.4,5382.57,-3990.69,171.092,8.55516,0,30.0183,-7.46734,-308.398,52825,-4296.26,1616.82,-163.931,28.7115,0
65,0,-24.2487,-22.1933,-252.142,47684.9,4894.29,-3899.14,169.411,9.88113,0,29.7131,-7.46734,-307.177,53923.6,-4174.19,1708.38,-163.589,24.4542,0
65,1,-24.2487,-20.3622,-247.87,48234.2,5260.5,-3899.14,171.223,4.4052,0,29.7131,-7.16217,-310.229,53008.1,-4296.26,1616.82,-163.849,29.1322,0
65,2,-23.6383,-23.7192,-250.922,48234.2,5504.64,-3716.03,171.938,6.77191,0,29.408,-8.99322,-305.956,55022.3,-4052.12,1708.38,-163.244,20.163,0
65,3,-23.3331,-24.0244,-251.532,47684.9,5138.43,-3899.14,170.429,9.42223,0,30.0183,-9.2984,-306.567,53740.5,-4052.12,1525.27,-163.218,24.702,0
65,4,-23.028,-22.1933,-254.584,48051.1,5138.43,-3624.48,170.184,10.2563,0,28.4924,-9.2984,-306.567,53923.6,-4296.26,1433.72,-164.014,24.1047,0
65,5,-23.028,-22.4985,-249.701,47868,5626.71,-3716.03,172.534,7.29877,0,29.7131,-10.2139,-304.736,53374.3,-4052.12,1525.27,-163.297,24.8504,0
65,6,-22.1124,-23.1088,-250.311,47684.9,5138.43,-3716.03,170.528,8.49771,0,30.3235,-12.3502,-304.125,54106.8,-4052.12,1525.27,-163.324,22.0906,0
65,7,-21.8073,-23.1088,-249.091,48051.1,5016.36,-3990.69,170.139,6.09393,0,29.408,-9.90875,-304.736,54106.8,-4296.26,1616.82,-164.098,22.447,0
65,8,-21.8073,-21.8881,-249.091,48417.3,5504.64,-3624.48,172.099,4.62373,0,28.7976,-11.1295,-301.684,53191.2,-4052.12,1708.38,-163.432,23.6856,0
65,9,-20.8917,-22.4985,-250.922,48783.5,5626.71,-3441.38,172.424,4.5827,0,29.1028,-10.8243,-301.684,52275.7,-4418.33,1616.82,-164.646,26.7203,0
66,0,-22.1124,-20.9726,-249.701,48051.1,4772.22,-3532.93,169.112,6.56546,0,28.1873,-11.7398,-299.853,52458.8,-4052.12,1525.27,-163.514,25.0515,0
66,1,-20.5865,-23.1088,-246.649,47501.8,5748.78,-3532.93,173.308,6.41161,0,29.7131,-12.9605,-298.632,54473,-4296.26,1616.82,-164.386,17.5918,0
66,2,-20.2814,-21.5829,-250.922,47684.9,5382.57,-3075.17,171.451,8.96109,0,28.4924,-13.2657,-299.243,53374.3,-4052.12,1433.72,-163.541,21.6352,0
66,3,-20.2814,-22.4985,-247.87,48051.1,5382.57,-3441.38,171.715,5.14392,0,26.6614,-12.9605,-296.801,52641.9,-3930.05,1799.93,-163.241,22.6358,0
66,4,-19.671,-22.8036,-250.311,48234.2,5016.36,-3258.27,170.04,6.30318,0,28.1873,-13.5709,-294.36,53557.4,-3807.98,1799.93,-162.936,18.0545,0
66,5,-19.3658,-22.1933,-245.428,48051.1,5504.64,-3075.17,172.429,3.21553,0,26.3562,-13.876,-295.58,53191.2,-4296.26,1616.82,-164.535,20.0448,0
66,6,-19.671,-21.2778,-248.48,47684.9,5870.85,-3075.17,173.627,7.09389,0,27.8821,-13.2657,-294.97,51177.1,-3930.05,1616.82,-163.324,26.5008,0
66,7,-19.671,-25.2451,-245.428,48600.4,5260.5,-3166.72,171.434,0.977341,0,27.5769,-14.1812,-291.918,52275.7,-3563.84,1799.93,-162.208,20.9236,0
66,8,-19.3658,-22.4985,-247.87,48234.2,5260.5,-3166.72,171.223,4.4052,0,28.1873,-14.1812,-293.139,51909.5,-3807.98,1525.27,-162.99,22.9185,0
66,9,-21.1969,-24.0244,-250.311,48234.2,5138.43,-3075.17,170.528,6.30318,0,26.9665,-14.1812,-291.918,53191.2,-3930.05,1616.82,-163.463,17.7873,0
67,0,-21.1969,-22.8036,-248.48,48051.1,5382.57,-3166.72,171.662,5.62009,0,28.4924,-14.1812,-293.139,51543.3,-3685.91,1433.72,-162.574,24.1678,0
67,1,-18.4503,-22.8036,-253.363,48600.4,5870.85,-2892.06,173.172,7.17882,0,29.408,-14.4864,-289.477,50994,-3807.98,1708.38,-163.155,23.841,0
67,2,-20.2814,-24.3295,-252.142,48600.4,6114.99,-3258.27,174.252,6.25014,0,28.4924,-14.4864,-290.087,51543.3,-3930.05,1708.38,-163.548,22.318,0
67,3,-21.8073,-26.4658,-249.091,48783.5,5626.71,-3349.82,172.589,3.15355,0,28.4924,-13.5709,-288.867,52275.7,-3930.05,1708.38,-163.605,19.0317,0
67,4,-20.8917,-22.8036,-249.091,49149.7,5382.57,-2983.61,171.609,1.68335,0,28.4924,-15.0967,-290.087,51909.5,-3685.91,1525.27,-162.706,21.0556,0
67,5,-20.5865,-25.2451,-258.246,49149.7,5748.78,-3258.27,172.261,8.67859,0,27.8821,-13.876,-290.698,51726.4,-3930.05,1525.27,-163.519,22.0612,0
67,6,-22.4176,-25.2451,-253.973,49699,5748.78,-2983.61,172.635,3.31401,0,30.3235,-14.4864,-287.036,51360.2,-4052.12,1616.82,-164.117,21.0669,0
67,7,-20.5865,-23.1088,-257.025,49882.1,5870.85,-2983.61,172.842,4.92506,0,28.7976,-13.876,-290.087,50994,-3930.05,1525.27,-163.548,24.2117,0
67,8,-20.2814,-25.2451,-258.246,49149.7,5992.92,-2983.61,173.206,8.67859,0,26.9665,-14.1812,-288.867,50078.4,-3685.91,1616.82,-162.76,26.6382,0
67,9,-20.5865,-26.1606,-261.908,50614.6,6114.99,-3441.38,173.348,5.74677,0,27.8821,-13.5709,-287.646,49895.3,-3685.91,1616.82,-162.814,26.539,0
68,0,-20.5865,-24.6347,-261.908,50248.3,5504.64,-3166.72,171.017,7.14502,0,26.3562,-14.4864,-289.477,51543.3,-3807.98,1799.93,-163.155,21.9434,0
68,1,-21.8073,-25.5502,-268.011,51530.1,6114.99,-3441.38,172.816,6.7318,0,29.1028,-14.4864,-286.425,51726.4,-3807.98,1342.16,-163.295,19.407,0
68,2,-20.2814,-27.0761,-261.908,50614.6,5992.92,-3258.27,172.882,5.74677,0,26.6614,-14.1812,-283.984,50994,-3930.05,1891.48,-163.839,20.4335,0
68,3,-21.5021,-27.0761,-270.453,52079.4,6359.13,-3716.03,173.513,6.43631,0,27.8821,-14.7916,-288.256,50261.5,-3685.91,1342.16,-162.787,25.6359,0
68,4,-21.5021,-28.9072,-272.894,51713.2,5748.78,-3624.48,171.066,9.50101,0,27.5769,-15.7071,-285.204,49529.1,-3807.98,1525.27,-163.352,26.3382,0
68,5,-23.028,-26.7709,-274.115,52079.4,6359.13,-3532.93,173.199,9.00891,0,28.7976,-12.3502,-284.594,50810.9,-3685.91,1433.72,-162.951,21.462,0
68,6,-22.1124,-28.9072,-272.284,52811.8,6481.2,-3349.82,173.803,5.04134,0,25.7458,-13.876,-283.373,50994,-3685.91,1708.38,-163.007,20.0468,0
68,7,-23.3331,-27.3813,-275.336,53178,6359.13,-3807.59,173.096,5.86107,0,27.5769,-12.9605,-285.204,51177.1,-3685.91,1433.72,-162.924,20.5601,0
68,8,-25.4694,-29.5175,-278.998,52445.6,6114.99,-3899.14,171.918,11.0214,0,29.7131,-13.876,-283.984,51177.1,-3807.98,1433.72,-163.409,19.7888,0
68,9,-23.6383,-27.9916,-283.881,53544.2,6481.2,-3990.69,172.831,10.3846,0,28.4924,-13.2657,-283.373,50261.5,-3685.91,1433.72,-163.007,22.6314,0
69,0,-22.7228,-27.3813,-279.608,53361.1,6603.27,-3532.93,173.616,8.15739,0,26.6614,-14.1812,-284.594,48613.6,-3930.05,1616.82,-163.809,29.1827,0
69,1,-24.2487,-28.602,-289.374,54642.9,6359.13,-3990.69,171.976,10.1685,0,29.1028,-13.2657,-285.815,50444.6,-3807.98,1433.72,-163.323,23.5058,0
69,2,-24.2487,-29.2123,-283.881,54642.9,6481.2,-3716.03,172.831,6.51456,0,28.1873,-13.2657,-285.815,50994,-3807.98,1067.51,-163.323,21.5839,0
69,3,-24.859,-28.9072,-288.763,54642.9,6481.2,-3532.93,172.445,9.76938,0,28.7976,-13.2657,-285.815,50627.8,-3807.98,1342.16,-163.323,22.8652,0
