Devices
1000
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
138,6,-72.4664,-23.7192,-720.892,52811.8,32116,2601.1,194.55,125.741,0,76.7102,-37.9849,-761.279,55754.7,-1976.93,792.848,-152.597,126.762,0
138,7,-73.6871,-23.7192,-720.282,52994.9,31505.6,2601.1,193.741,125.425,0,76.0999,-37.3746,-760.058,56120.9,-1854.86,701.295,-152.44,126.162,0
138,8,-74.2975,-23.414,-722.113,51896.3,31749.8,2784.21,193.968,127.133,0,76.7102,-36.7642,-762.499,55754.7,-1488.65,426.637,-151.952,126.879,0
138,9,-75.5182,-23.7192,-719.672,51713.2,31627.7,2784.21,193.947,127.143,0,76.405,-38.2901,-761.889,56670.2,-1366.58,335.084,-151.794,125.619,0
139,0,-76.7389,-22.1933,-716.01,50614.6,31383.5,2784.21,193.831,128.31,0,76.0999,-37.0694,-761.279,55388.5,-1610.72,335.084,-152.116,127.243,0
139,1,-74.6027,-24.0244,-718.451,50431.5,31017.3,2875.76,193.173,128.805,0,76.7102,-36.1539,-760.058,55937.8,-1610.72,426.637,-152.119,126.403,0
139,2,-75.8234,-24.6347,-719.061,50614.6,31261.5,2692.66,193.475,128.61,0,75.1843,-34.9332,-762.499,54473,-1732.79,243.531,-152.273,128.56,0
139,3,-75.8234,-23.7192,-717.841,50248.3,31383.5,2692.66,193.719,129.001,0,76.405,-35.5435,-760.668,55571.6,-1610.72,243.531,-152.118,126.944,0
139,4,-74.2975,-22.8036,-712.958,49882.1,31261.5,2234.89,193.848,129.035,0,76.405,-34.628,-763.72,53923.6,-1488.65,60.4258,-151.949,129.393,0
139,5,-78.8751,-23.414,-717.841,49515.9,30529.1,2692.66,192.529,130.021,0,76.7102,-34.3228,-760.668,54473,-1732.79,243.531,-152.278,128.388,0
139,6,-76.4337,-20.9726,-715.399,48783.5,30895.3,2692.66,193.186,130.809,0,75.7947,-34.3228,-760.058,53923.6,-1732.79,426.637,-152.28,129.053,0
139,7,-78.2648,-20.9726,-714.178,48234.2,31139.4,2875.76,193.602,131.462,0,76.405,-34.628,-763.11,52458.8,-1488.65,60.4258,-151.951,131.257,0
139,8,-76.7389,-22.1933,-712.347,48600.4,30529.1,2784.21,192.857,130.774,0,76.405,-34.3228,-760.668,52641.9,-1854.86,60.4258,-152.438,130.795,0
139,9,-79.1803,-20.3622,-715.399,47501.8,30773.2,2418,193.015,132.601,0,78.5413,-33.7125,-758.837,51726.4,-1610.72,-31.1269,-152.123,131.835,0
140,0,-79.1803,-20.3622,-711.737,45853.8,30529.1,2692.66,192.894,134.575,0,76.405,-33.7125,-756.396,52641.9,-1366.58,151.979,-151.807,130.404,0
140,1,-79.4855,-20.0571,-717.841,46769.3,30162.8,2509.55,192.019,133.847,0,77.0154,-31.2711,-761.279,51360.2,-1488.65,60.4258,-151.955,132.534,0
140,2,-81.9269,-17.3105,-714.178,45487.6,30529.1,2418,192.747,135.308,0,78.5413,-31.8814,-759.448,50261.5,-1610.72,243.531,-152.121,133.818,0
140,3,-81.6217,-18.226,-713.568,46403.1,29552.5,2234.89,191.415,133.97,0,78.5413,-30.9659,-759.448,50078.4,-1122.44,151.979,-151.478,134.059,0
140,4,-84.0631,-17.3105,-717.841,45121.4,30040.8,2418,191.849,136.143,0,77.6257,-30.0504,-755.786,49346,-1366.58,60.4258,-151.808,134.709,0
140,5,-83.1476,-16.0898,-710.516,45670.7,30040.8,2601.1,192.28,134.722,0,78.5413,-31.2711,-754.565,48979.8,-1366.58,60.4258,-151.811,135.089,0
140,6,-84.3683,-14.5639,-713.568,44205.9,29674.6,2051.79,191.586,137.05,0,79.1516,-28.2193,-755.786,48247.4,-1122.44,60.4258,-151.485,136.163,0
140,7,-84.9786,-16.395,-712.958,42924.1,29308.3,2509.55,191.108,138.794,0,78.8464,-28.8296,-754.565,46782.5,-1610.72,-31.1269,-152.135,138.001,0
140,8,-85.8942,-13.9535,-712.958,42741,29308.3,2051.79,191.108,139.051,0,79.4568,-25.7779,-757.617,47148.7,-1366.58,-31.1269,-151.804,137.767,0
140,9,-84.9786,-13.6484,-711.127,42557.9,29186.3,2051.79,191.042,139.154,0,79.762,-26.9986,-752.734,46233.2,-1488.65,-214.232,-151.978,138.58,0
141,0,-87.1149,-13.6484,-712.347,42008.6,28820.1,1960.23,190.458,140.028,0,79.762,-26.6934,-757.006,46782.5,-1366.58,-122.68,-151.805,138.201,0
141,1,-88.0304,-13.9535,-711.127,41825.5,29186.3,1502.47,191.042,140.184,0,80.0671,-26.6934,-752.123,46416.3,-1000.37,-31.1269,-151.33,138.286,0
141,2,-88.3356,-11.5121,-711.737,40543.8,29064.2,2051.79,190.836,142.035,0,80.9827,-25.7779,-751.513,46233.2,-1366.58,-214.232,-151.818,138.48,0
141,3,-86.8097,-11.5121,-706.244,40543.8,28942.1,1960.23,190.98,141.592,0,79.4568,-25.1675,-752.734,46050.1,-878.295,-122.68,-151.167,138.823,0
141,4,-89.8615,-12.4277,-708.075,40177.5,28942.1,1868.68,190.874,142.258,0,80.9827,-23.9468,-752.734,44951.5,-1000.37,-122.68,-151.329,140.282,0
141,5,-89.8615,-11.207,-709.296,38346.5,28575.9,1868.68,190.288,144.937,0,80.6775,-23.6417,-749.072,45500.8,-878.295,-122.68,-151.173,139.257,0
141,6,-88.6407,-11.207,-710.516,39262,28331.8,2051.79,189.875,143.742,0,81.8982,-22.7261,-750.292,45134.6,-878.295,-122.68,-151.171,139.844,0
141,7,-89.5563,-12.4277,-715.399,38529.6,28087.6,2143.34,189.262,145.143,0,81.8982,-21.8106,-750.292,43669.7,-878.295,-122.68,-151.171,141.796,0
141,8,-89.8615,-9.37591,-708.075,37980.3,27843.5,2418,189.323,145.361,0,82.5085,-21.8106,-746.63,43486.6,-756.225,-31.1269,-151.013,141.756,0
141,9,-91.6925,-11.5121,-708.075,37797.2,27965.6,1777.13,189.495,145.62,0,81.8982,-20.2847,-746.63,41289.4,-878.295,60.4258,-151.176,144.699,0
142,0,-90.4718,-12.7328,-707.465,36881.6,27721.4,2509.55,189.184,146.868,0,83.1189,-20.2847,-745.41,41289.4,-390.014,-214.232,-150.523,144.608,0
142,1,-89.8615,-9.37591,-706.244,36332.3,27599.4,1502.47,189.079,147.556,0,83.7292,-20.2847,-744.189,41289.4,-756.225,-214.232,-151.016,144.518,0
142,2,-91.9977,-11.5121,-697.699,36332.3,27233.2,1777.13,189.033,146.925,0,83.7292,-18.1485,-747.851,42021.8,-512.084,-855.102,-150.685,143.81,0
142,3,-92.9132,-11.207,-706.244,35416.8,27599.4,1594.02,189.079,148.852,0,83.1189,-18.7588,-744.189,39641.4,-634.155,-122.68,-150.852,146.732,0
142,4,-94.1339,-8.76556,-709.906,34867.5,27233.2,1685.58,188.362,149.884,0,83.4241,-16.9278,-744.799,39092.1,-390.014,-214.232,-150.524,147.513,0
142,5,-95.0494,-9.98626,-706.244,34501.3,26989,1502.47,188.215,150.148,0,84.0344,-16.0123,-741.747,40190.7,-267.944,-305.785,-150.361,145.816,0
142,6,-94.4391,-8.15521,-700.751,33768.9,26500.7,1594.02,187.818,150.81,0,84.95,-13.2657,-741.137,37993.5,-390.014,-397.338,-150.526,148.736,0
142,7,-95.965,-10.2914,-707.465,33768.9,26500.7,1410.92,187.459,151.268,0,84.95,-13.5709,-742.968,38542.8,-267.944,-488.891,-150.361,148.123,0
142,8,-96.2701,-7.85003,-711.737,33219.5,26256.6,1410.92,186.891,152.326,0,84.6448,-13.5709,-742.968,37444.2,-512.084,-305.785,-150.689,149.602,0
142,9,-97.796,-7.85003,-707.465,33036.4,26500.7,1502.47,187.459,152.303,0,85.2551,-12.9605,-741.137,35796.2,-23.8032,-397.338,-150.032,151.701,0
143,0,-96.8805,-6.93451,-707.465,32487.1,26744.9,1319.37,187.804,153.08,0,85.8655,-10.8243,-737.475,37261,-23.8032,-488.891,-150.032,149.475,0
143,1,-95.0494,-7.85003,-709.906,31754.7,26012.5,770.049,186.642,154.269,0,85.2551,-11.4346,-736.865,35979.3,-267.944,-305.785,-150.364,151.172,0
143,2,-98.1012,-5.7138,-709.906,31205.4,25768.3,1227.81,186.298,155.043,0,86.1707,-10.2139,-736.865,35430,-23.8032,-397.338,-150.032,151.918,0
143,3,-97.1857,-5.40863,-707.465,30839.2,25524.2,861.602,186.078,155.409,0,87.0862,-9.2984,-736.254,33965.1,98.2671,-397.338,-149.867,153.868,0
143,4,-99.9323,-5.10345,-709.906,29740.5,25646.2,770.049,186.126,157.106,0,88.3069,-6.85699,-735.034,35063.8,220.337,-488.891,-149.7,152.296,0
143,5,-100.237,-4.79828,-709.906,30106.7,25280,861.602,185.61,156.591,0,88.0017,-8.68805,-735.034,33415.8,220.337,-580.443,-149.7,154.538,0
143,6,-101.763,-4.18792,-706.244,29557.4,25402.1,861.602,185.968,157.148,0,88.3069,-5.33111,-734.423,33232.7,220.337,-671.996,-149.7,154.75,0
143,7,-101.153,-4.79828,-709.906,28092.6,25280,678.497,185.61,159.428,0,88.9172,-4.72076,-731.982,31951,586.548,-397.338,-149.199,156.35,0
143,8,-100.848,-4.18792,-709.296,27909.5,25035.9,770.049,185.297,159.652,0,89.2224,-2.88971,-731.982,31401.7,464.478,-671.996,-149.365,157.1,0
143,9,-101.153,-4.4931,-706.244,27726.4,24913.8,678.497,185.277,159.741,0,88.3069,-1.97418,-731.371,32134.1,586.548,-763.549,-149.198,156.063,0
144,0,-104.205,-2.96722,-705.634,26444.6,24303.5,403.839,184.442,161.524,0,89.5276,-2.27935,-730.151,30486.1,464.478,-1038.21,-149.364,158.247,0
144,1,-106.036,-2.35687,-709.906,26810.8,24303.5,403.839,184.235,161.233,0,89.2224,-0.753475,-728.32,29936.8,586.548,-946.654,-149.195,158.896,0
144,2,-105.731,-3.57757,-705.023,26444.6,24059.3,586.944,184.126,161.491,0,89.8328,0.467228,-727.099,30303,708.619,-580.443,-149.025,158.323,0
144,3,-107.256,0.694888,-706.244,25712.2,23693.1,403.839,183.548,162.593,0,88.9172,1.68793,-725.878,29021.3,708.619,-1038.21,-149.024,160.019,0
144,4,-105.731,0.694888,-706.244,25529.1,23937.3,312.286,183.894,162.852,0,90.4431,1.68793,-724.658,27739.6,830.689,-946.654,-148.854,161.72,0
144,5,-107.256,2.83112,-703.192,24613.6,23449,220.733,183.346,163.997,0,91.6638,3.51899,-726.489,27373.4,708.619,-1038.21,-149.025,162.321,0
144,6,-106.951,4.05182,-703.192,24064.3,22716.6,312.286,182.305,164.779,0,89.5276,3.51899,-721.606,27556.5,952.759,-1129.76,-148.68,161.812,0
144,7,-108.172,4.05182,-696.478,23515,23082.8,-53.9251,183.142,165.237,0,91.3586,5.65522,-719.164,26091.6,1074.83,-1038.21,-148.505,163.72,0
144,8,-108.782,5.27252,-705.023,22782.5,23204.8,-53.9251,182.914,166.685,0,91.3586,6.57074,-720.385,26274.7,1318.97,-946.654,-148.169,163.527,0
144,9,-108.172,5.5777,-700.14,22233.2,22960.7,37.6276,182.794,167.245,0,92.2742,6.57074,-719.775,24626.8,830.689,-1038.21,-148.846,165.785,0
145,0,-111.529,5.5777,-701.971,22050.1,22472.4,-53.9251,182.013,167.588,0,92.5793,8.4018,-720.385,24443.7,1441.04,-1221.31,-148,166.069,0
145,1,-111.224,7.10358,-701.971,21683.9,22350.3,37.6276,181.839,168.11,0,92.8845,8.09662,-717.944,23345,1807.25,-1129.76,-147.483,167.483,0
145,2,-111.224,8.93463,-702.582,20768.4,22106.2,37.6276,181.464,169.44,0,93.8,9.92768,-717.944,23711.2,1563.11,-1221.31,-147.823,166.973,0
145,3,-112.139,5.88288,-692.206,20585.3,21251.7,-237.031,180.701,169.261,0,93.8,10.538,-717.944,23528.1,1441.04,-1221.31,-147.993,167.228,0
145,4,-112.139,5.88288,-694.647,19852.8,21495.8,-328.583,180.945,170.42,0,94.1052,12.0639,-717.333,22612.6,1685.18,-1038.21,-147.651,168.477,0
145,5,-111.224,8.32428,-700.14,19486.6,21495.8,-237.031,180.702,171.168,0,94.1052,12.0639,-713.671,21880.2,2051.39,-1404.42,-147.126,169.341,0
145,6,-113.055,9.54499,-693.427,19486.6,21251.7,-328.583,180.647,170.898,0,96.5466,12.6743,-714.282,21697.1,1685.18,-1312.87,-147.641,169.624,0
145,7,-114.581,10.1553,-697.089,18388,21129.6,-420.136,180.311,172.622,0,95.9363,14.2001,-713.671,21330.9,1929.32,-1587.52,-147.297,170.111,0
145,8,-114.276,8.32428,-696.478,18388,20885.5,-603.242,179.987,172.599,0,97.157,15.1157,-710.62,19682.9,1807.25,-1404.42,-147.457,172.302,0
145,9,-115.191,9.54499,-695.868,17655.6,21129.6,-694.794,180.364,173.628,0,97.4622,16.6415,-713.061,20598.5,2295.53,-1221.31,-146.781,171.113,0
146,0,-117.632,8.62946,-694.647,16923.2,20885.5,-694.794,180.066,174.638,0,98.6829,19.083,-712.451,18950.5,2051.39,-1404.42,-147.121,173.401,0
146,1,-117.022,10.4605,-700.751,16740,20763.4,-877.9,179.63,175.111,0,98.6829,18.4726,-710.62,20049.1,2539.67,-1587.52,-146.426,171.786,0
146,2,-117.632,12.2916,-696.478,16373.8,20031,-694.794,178.76,175.491,0,99.5984,17.5571,-711.23,19316.7,2783.81,-1587.52,-146.086,172.84,0
146,3,-118.243,11.0709,-697.699,15458.3,20763.4,-969.452,179.76,176.844,0,100.514,20.3037,-711.23,18401.2,2783.81,-1587.52,-146.086,174.128,0
146,4,-117.938,13.2071,-692.816,15458.3,19908.9,-969.452,178.736,176.688,0,101.124,19.9985,-708.788,18035,2661.74,-1587.52,-146.245,174.555,0
146,5,-119.769,16.2589,-694.647,15275.2,20153.1,-1061.01,179.012,177.01,0,99.5984,20.6088,-709.399,17485.7,2783.81,-1587.52,-146.076,175.351,0
146,6,-118.853,14.4278,-694.037,14359.7,19664.8,-969.452,178.334,178.31,0,100.514,20.914,-710.009,16753.2,3027.95,-1495.97,-145.735,176.404,0
146,7,-120.684,14.4278,-697.089,14542.8,20275.1,-786.347,179.085,178.138,0,101.735,22.4399,-708.178,17119.4,3272.1,-1679.08,-145.38,175.826,0
146,8,-123.126,16.2589,-695.258,13993.5,19420.7,-786.347,177.933,178.873,0,102.345,21.5244,-708.178,14922.2,3027.95,-1404.42,-145.724,178.929,0
146,9,-123.126,14.733,-695.868,13444.2,19420.7,-694.794,177.909,179.68,0,102.65,22.7451,-709.399,14189.8,3394.17,-1770.63,-145.215,179.997,0
147,0,-121.6,16.2589,-695.868,13627.3,19176.5,-694.794,177.558,179.417,0,102.04,23.0502,-707.568,17119.4,3760.38,-1770.63,-144.685,175.805,0
147,1,-121.905,18.3951,-695.868,12711.7,19664.8,-1061.01,178.259,180.733,0,103.871,23.9658,-709.399,14556,3760.38,-1679.08,-144.699,179.481,0
147,2,-124.957,20.2261,-695.868,12528.6,19420.7,-877.9,177.909,180.996,0,103.26,24.2709,-708.788,15471.5,4126.59,-1770.63,-144.178,178.172,0
147,3,-121.905,18.7003,-694.647,11979.3,19908.9,-877.9,178.66,181.755,0,104.786,23.9658,-709.399,14739.1,3760.38,-1862.18,-144.699,179.223,0
147,4,-122.515,19.6158,-696.478,11613.1,19298.6,-786.347,177.709,182.326,0,105.702,24.2709,-707.568,13640.4,4004.52,-1770.63,-144.34,180.722,0
147,5,-122.21,20.2261,-695.258,11430,19176.5,-1061.01,177.582,182.56,0,106.312,25.4916,-709.399,13823.5,4004.52,-1679.08,-144.355,180.514,0
147,6,-122.21,15.9537,-698.309,11246.9,19298.6,-877.9,177.636,182.894,0,106.617,26.102,-710.62,13823.5,4248.66,-1770.63,-144.021,180.547,0
147,7,-123.431,18.0899,-695.868,11063.8,19054.4,-969.452,177.382,183.101,0,107.533,24.5761,-710.009,11992.5,4126.59,-2045.29,-144.188,183.109,0
147,8,-121.905,19.6158,-699.53,10697.6,19298.6,-786.347,177.588,183.707,0,106.923,26.4072,-709.399,12358.7,4370.73,-2136.84,-143.839,182.579,0
147,9,-122.21,19.0054,-697.699,10514.5,19420.7,-786.347,177.835,183.93,0,107.228,26.4072,-710.009,12724.9,4126.59,-2045.29,-144.188,182.078,0
148,0,-125.262,19.6158,-690.985,10331.4,19176.5,-969.452,177.752,184.048,0,108.143,27.0175,-711.23,11260.1,4614.87,-2411.5,-143.511,184.168,0
148,1,-123.126,17.7847,-697.699,10514.5,18566.2,-786.347,176.611,183.93,0,108.754,26.7123,-710.009,11443.2,4492.8,-2228.39,-143.672,183.883,0
148,2,-124.041,19.6158,-700.751,9598.94,19176.5,-877.9,177.366,185.302,0,109.974,28.2382,-712.451,11443.2,4492.8,-2228.39,-143.694,183.938,0
148,3,-124.957,22.3624,-695.258,9598.94,19542.7,-877.9,178.109,185.194,0,109.669,27.6279,-712.451,11260.1,4736.94,-2319.95,-143.351,184.195,0
148,4,-124.346,19.6158,-697.089,9232.72,19420.7,-877.9,177.86,185.755,0,108.754,27.6279,-713.671,11809.4,4981.08,-2777.71,-143.02,183.453,0
148,5,-123.736,20.8365,-700.14,9415.83,19176.5,-694.794,177.39,185.552,0,109.364,26.7123,-715.502,10893.9,4614.87,-2411.5,-143.55,184.775,0
148,6,-124.041,21.4468,-703.192,8866.51,19176.5,-603.242,177.271,186.391,0,108.754,28.2382,-716.723,11626.3,4614.87,-2503.05,-143.561,183.779,0
148,7,-125.567,20.8365,-698.92,8500.3,19054.4,-694.794,177.263,186.838,0,108.143,27.6279,-716.113,10161.4,4614.87,-2960.81,-143.556,185.81,0
148,8,-124.346,19.921,-708.685,7950.99,18810.3,-603.242,176.543,187.781,0,108.143,29.4589,-717.944,9795.23,4859.01,-2960.81,-143.232,186.357,0
148,9,-123.126,19.3106,-704.413,7950.99,19176.5,-786.347,177.223,187.713,0,108.754,27.933,-716.113,11626.3,4981.08,-2686.16,-143.044,183.765,0
149,0,-124.346,19.3106,-701.971,7767.88,19054.4,-694.794,177.144,187.934,0,108.754,29.1538,-716.113,9795.23,4981.08,-2960.81,-143.044,186.322,0
149,1,-122.515,21.4468,-707.465,7584.78,19298.6,-603.242,177.279,188.279,0,109.669,27.933,-719.164,9429.02,5103.15,-2869.26,-142.904,186.889,0
149,2,-122.21,21.4468,-705.634,7767.88,19054.4,-694.794,177.003,187.992,0,108.448,27.3227,-718.554,9429.02,5103.15,-3143.92,-142.898,186.878,0
149,3,-120.989,20.8365,-706.854,7218.56,19298.6,-511.689,177.302,188.788,0,108.754,28.8486,-721.606,10344.5,5103.15,-3327.03,-142.928,185.665,0
149,4,-122.82,19.0054,-696.478,6852.35,18566.2,-328.583,176.657,189.161,0,109.059,29.1538,-719.775,8147.28,5347.29,-3510.13,-142.571,188.681,0
149,5,-120.989,22.9727,-704.413,6852.35,18932.4,-694.794,176.877,189.272,0,109.364,29.1538,-722.827,9795.23,5347.29,-3418.58,-142.602,186.449,0
149,6,-123.736,20.8365,-709.296,6303.04,18810.3,-511.689,176.52,190.114,0,111.805,29.7641,-724.047,9245.91,5347.29,-3510.13,-142.615,187.23,0
149,7,-124.346,22.9727,-706.244,6669.25,18810.3,-603.242,176.634,189.557,0,111.195,30.6796,-724.658,8879.7,5835.57,-3327.03,-141.947,187.746,0
149,8,-122.82,21.752,-706.854,6669.25,18688.2,-511.689,176.439,189.565,0,112.111,28.8486,-724.658,8879.7,5713.5,-3418.58,-142.116,187.746,0
149,9,-124.041,22.3624,-709.296,6303.04,19298.6,-328.583,177.208,190.114,0,111.195,30.3745,-727.099,9429.02,5713.5,-3510.13,-142.142,187.032,0
150,0,-123.431,21.752,-713.568,5570.62,19054.4,-420.136,176.703,191.193,0,111.805,31.9003,-727.099,9245.91,5591.43,-3876.34,-142.31,187.284,0
150,1,-123.431,23.2779,-712.958,5753.72,18444.1,-420.136,175.87,190.93,0,112.111,31.9003,-726.489,8330.38,6079.71,-3967.89,-141.631,188.533,0
150,2,-124.346,23.8882,-709.296,5387.51,19176.5,-511.689,177.036,191.404,0,111.805,30.6796,-728.93,7414.86,6079.71,-3876.34,-141.659,189.828,0
150,3,-124.651,22.0572,-711.127,5204.4,18932.4,-145.478,176.623,191.681,0,111.195,31.9003,-729.54,7231.75,6201.78,-4334.11,-141.499,190.087,0
150,4,-125.262,25.1089,-715.399,5204.4,18444.1,-420.136,175.782,191.725,0,112.111,32.5107,-727.709,7231.75,5957.64,-4334.11,-141.813,190.062,0
150,5,-123.736,25.7193,-708.075,4105.77,18688.2,-237.031,176.393,193.202,0,113.942,31.9003,-730.151,7231.75,5957.64,-3967.89,-141.841,190.096,0
150,6,-123.736,27.8555,-713.568,4471.98,18810.3,-511.689,176.361,192.733,0,112.721,32.8159,-734.423,6865.54,6567.99,-4334.11,-141.057,190.652,0
150,7,-123.736,26.0245,-709.906,4838.19,18566.2,-145.478,176.153,192.185,0,112.721,32.8159,-733.203,7597.96,6445.92,-4059.45,-141.209,189.637,0
150,8,-124.957,25.1089,-713.568,3739.56,18688.2,-328.583,176.19,193.759,0,113.331,33.7314,-735.644,5583.8,6201.78,-4334.11,-141.57,192.41,0
150,9,-124.041,24.8038,-712.958,3556.46,18688.2,-53.9251,176.212,194.012,0,113.942,34.0366,-733.203,6499.33,6323.85,-4151,-141.375,191.136,0
151,0,-121.905,26.94,-717.23,4105.77,18810.3,-420.136,176.226,193.276,0,115.162,35.5624,-737.475,6316.22,6445.92,-4608.76,-141.259,191.435,0
151,1,-124.041,29.6866,-716.62,3739.56,18566.2,-328.583,175.908,193.782,0,116.688,35.2573,-736.254,7048.65,6690.06,-4517.21,-140.913,190.426,0
151,2,-124.651,29.0762,-714.178,3556.46,18444.1,-237.031,175.826,194.02,0,116.688,34.9521,-739.306,5950.01,6812.13,-4700.32,-140.786,191.952,0
151,3,-124.957,26.6348,-715.399,3373.35,18688.2,-53.9251,176.123,194.285,0,114.247,34.6469,-738.085,6316.22,6690.06,-4425.66,-140.936,191.442,0
151,4,-126.788,27.2452,-711.127,3739.56,18688.2,37.6276,176.28,193.741,0,116.383,35.8676,-740.527,7597.96,6934.2,-4791.87,-140.636,189.74,0
151,5,-127.093,30.2969,-719.672,3007.14,18444.1,-237.031,175.628,194.822,0,116.078,35.8676,-739.916,5217.59,6690.06,-4791.87,-140.958,192.948,0
151,6,-124.041,27.2452,-716.01,2274.72,18322,37.6276,175.589,195.823,0,116.993,35.5624,-742.358,6499.33,6812.13,-4791.87,-140.824,191.245,0
151,7,-127.093,32.4332,-720.892,2824.03,18688.2,-53.9251,175.924,195.083,0,116.993,36.7831,-744.189,5034.49,6934.2,-4974.97,-140.682,193.235,0
151,8,-126.788,29.6866,-718.451,3007.14,18688.2,37.6276,176.012,194.814,0,119.13,37.0883,-742.358,5217.59,7056.27,-5158.08,-140.495,192.972,0
151,9,-128.008,29.9918,-728.217,1725.4,18810.3,37.6276,175.831,196.631,0,117.604,36.7831,-746.63,4668.27,7422.49,-5158.08,-140.059,193.748,0
152,0,-130.755,29.6866,-721.503,1725.4,18322,129.18,175.394,196.609,0,120.045,36.7831,-747.241,5766.91,7422.49,-5158.08,-140.067,192.282,0
152,1,-127.093,31.5176,-723.334,1725.4,18322,312.286,175.33,196.615,0,117.299,38.6142,-748.461,5400.7,7300.42,-5341.19,-140.246,192.784,0
152,2,-128.008,30.9073,-720.282,260.557,18932.4,37.6276,176.285,198.638,0,119.435,37.0883,-749.072,3386.54,7666.63,-5341.19,-139.765,195.479,0
152,3,-127.398,31.2125,-723.334,992.979,18566.2,220.733,175.668,197.627,0,117.604,38.9194,-751.513,4118.96,7300.42,-5524.29,-140.286,194.519,0
152,4,-128.008,30.6021,-723.334,1176.08,18322,-145.478,175.33,197.374,0,118.214,39.2246,-754.565,4118.96,7544.56,-5249.63,-140.001,194.541,0
152,5,-128.314,32.7383,-725.775,809.873,18444.1,312.286,175.413,197.884,0,119.13,38.9194,-752.734,3569.64,7910.77,-5798.95,-139.491,195.258,0
152,6,-130.145,31.5176,-725.775,992.979,18566.2,312.286,175.581,197.632,0,119.435,39.8349,-755.786,2837.22,7666.63,-5798.95,-139.856,196.246,0
152,7,-128.619,32.7383,-735.541,809.873,18932.4,586.944,175.739,197.899,0,118.214,39.2246,-754.565,3569.64,8154.91,-5615.84,-139.193,195.269,0
152,8,-129.534,33.959,-730.048,260.557,18444.1,129.18,175.264,198.643,0,119.435,39.5297,-753.954,3569.64,8032.84,-5890.5,-139.346,195.265,0
152,9,-131.06,32.7383,-726.996,443.662,18444.1,953.155,175.37,198.39,0,119.435,39.5297,-757.617,4118.96,8276.98,-5982.05,-139.075,194.563,0
153,0,-131.365,32.7383,-730.658,77.4512,18200,129.18,174.909,198.894,0,119.435,42.2763,-761.279,4302.06,8399.05,-5982.05,-138.967,194.349,0
153,1,-128.619,34.2642,-733.099,626.768,17833.7,403.839,174.326,198.145,0,118.519,40.7504,-757.617,2837.22,8276.98,-5890.5,-139.075,196.255,0
153,2,-131.06,33.3487,-734.32,-105.654,18322,495.391,174.951,199.144,0,119.435,42.2763,-762.499,2287.9,8521.12,-6256.71,-138.825,196.999,0
153,3,-130.755,37.0108,-735.541,-654.971,18444.1,678.497,175.076,199.89,0,120.045,41.666,-763.72,2471.01,8521.12,-6897.58,-138.843,196.765,0
153,4,-131.976,37.0108,-729.437,-838.076,18322,403.839,175.118,200.149,0,119.435,42.8867,-764.941,2837.22,8154.91,-6439.82,-139.339,196.291,0
153,5,-131.671,34.8746,-736.151,-471.865,18077.9,678.497,174.557,199.641,0,118.519,43.1918,-767.993,2471.01,8643.19,-6439.82,-138.746,196.783,0
153,6,-131.06,35.7901,-734.32,-654.971,18688.2,770.049,175.45,199.892,0,119.74,43.497,-770.434,2837.22,8887.33,-6622.92,-138.465,196.317,0
153,7,-130.145,34.8746,-736.761,-838.076,18200,770.049,174.703,200.138,0,120.656,43.8022,-772.875,2104.8,8765.26,-7355.35,-138.659,197.277,0
153,8,-132.891,36.7056,-740.424,-1204.29,18322,770.049,174.745,200.626,0,120.656,45.0229,-771.655,2287.9,8765.26,-6806.03,-138.641,197.035,0
153,9,-129.839,36.7056,-739.203,-1936.71,17955.8,770.049,174.291,201.62,0,119.435,45.3281,-772.265,1555.48,9009.4,-7080.69,-138.334,197.986,0
154,0,-133.196,37.316,-734.93,-1570.5,18077.9,1227.81,174.598,201.137,0,120.656,46.2436,-774.706,823.06,9131.47,-6897.58,-138.213,198.938,0
154,1,-132.281,37.6212,-738.593,-1753.6,17955.8,1227.81,174.311,201.374,0,120.656,47.4643,-777.148,639.955,9375.61,-6897.58,-137.936,199.177,0
154,2,-131.976,38.2315,-736.761,-2119.81,18077.9,1319.37,174.537,201.877,0,121.876,48.685,-778.369,639.955,9253.54,-6989.13,-138.112,199.178,0
154,3,-131.976,38.2315,-745.306,-2302.92,17711.7,1136.26,173.764,202.09,0,120.961,47.1591,-778.369,1006.17,9497.68,-7080.69,-137.798,198.707,0
154,4,-133.807,36.4005,-745.917,-2302.92,18322,1594.02,174.563,202.087,0,121.876,49.2954,-778.979,1006.17,9375.61,-7172.24,-137.964,198.708,0
154,5,-132.586,39.7574,-741.644,-2486.03,18077.9,1594.02,174.375,202.352,0,122.487,49.9057,-784.472,1555.48,9497.68,-7080.69,-137.893,198.017,0
154,6,-133.502,39.7574,-745.306,-2852.24,17833.7,1777.13,173.928,202.827,0,122.792,51.1264,-784.472,456.849,9619.75,-7172.24,-137.737,199.418,0
